policy_id,demand_pattern,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,cost
778.0,0.0,216.0,296.0,240.0,261.0,292.0,54.0,38.0,28.0,93.0,32.0,127.0,28.0,19.0,15.0,442.7310000000002
779.0,0.0,217.0,276.0,242.0,260.0,286.0,57.0,39.0,28.0,94.0,30.0,120.0,28.0,19.0,15.0,429.9989999999998
780.0,0.0,220.0,273.0,245.0,251.0,284.0,55.0,39.0,28.0,93.0,32.0,127.0,27.0,19.0,15.0,492.70950000000033
781.0,0.0,212.0,280.0,239.0,253.0,276.0,53.0,38.0,28.0,97.0,32.0,127.0,27.0,19.0,15.0,448.2704999999997
782.0,0.0,213.0,270.0,241.0,259.0,271.0,57.0,38.0,27.0,92.0,30.0,124.0,27.0,19.0,15.0,423.7170000000001
783.0,0.0,223.0,294.0,233.0,264.0,275.0,53.0,40.0,28.0,95.0,32.0,123.0,28.0,19.0,15.0,488.8275000000001
784.0,0.0,211.0,282.0,238.0,251.0,289.0,53.0,40.0,28.0,92.0,30.0,122.0,27.0,19.0,15.0,467.524
785.0,0.0,226.0,277.0,249.0,261.0,271.0,57.0,39.0,27.0,92.0,31.0,127.0,27.0,19.0,15.0,424.4995000000002
786.0,0.0,226.0,296.0,230.0,254.0,272.0,55.0,40.0,28.0,92.0,32.0,117.0,28.0,19.0,15.0,419.43949999999995
787.0,0.0,212.0,275.0,230.0,259.0,275.0,54.0,38.0,28.0,97.0,32.0,119.0,27.0,19.0,15.0,431.7774999999997
788.0,0.0,224.0,279.0,234.0,259.0,274.0,55.0,40.0,27.0,93.0,31.0,121.0,28.0,19.0,15.0,418.7769999999999
789.0,0.0,221.0,288.0,245.0,254.0,268.0,57.0,39.0,28.0,94.0,30.0,120.0,27.0,19.0,15.0,399.81000000000006
790.0,0.0,213.0,279.0,246.0,249.0,292.0,54.0,40.0,27.0,96.0,31.0,124.0,27.0,19.0,15.0,472.9555000000003
791.0,0.0,212.0,274.0,241.0,266.0,283.0,56.0,40.0,28.0,97.0,30.0,117.0,27.0,19.0,15.0,418.97299999999996
792.0,0.0,230.0,278.0,241.0,249.0,270.0,53.0,40.0,28.0,95.0,32.0,123.0,27.0,19.0,15.0,435.4024999999998
793.0,0.0,220.0,288.0,239.0,259.0,281.0,53.0,39.0,27.0,94.0,32.0,121.0,27.0,19.0,15.0,508.87800000000016
794.0,0.0,229.0,271.0,233.0,267.0,283.0,53.0,38.0,28.0,93.0,30.0,121.0,28.0,19.0,15.0,472.78299999999973
795.0,0.0,227.0,286.0,243.0,259.0,288.0,55.0,39.0,27.0,90.0,30.0,125.0,28.0,19.0,15.0,456.54399999999964
796.0,0.0,228.0,293.0,242.0,260.0,281.0,57.0,39.0,27.0,90.0,30.0,118.0,27.0,19.0,15.0,442.00400000000036
797.0,0.0,227.0,272.0,243.0,251.0,271.0,55.0,39.0,27.0,98.0,30.0,127.0,27.0,19.0,15.0,436.39300000000003
798.0,0.0,217.0,279.0,248.0,259.0,286.0,56.0,39.0,28.0,97.0,32.0,123.0,27.0,19.0,15.0,431.72650000000016
799.0,0.0,216.0,282.0,247.0,267.0,277.0,55.0,40.0,27.0,97.0,32.0,127.0,27.0,19.0,15.0,429.30799999999994
800.0,0.0,225.0,279.0,234.0,249.0,269.0,55.0,38.0,27.0,93.0,30.0,126.0,27.0,19.0,15.0,415.68700000000007
801.0,0.0,219.0,279.0,250.0,268.0,273.0,55.0,39.0,28.0,90.0,31.0,125.0,28.0,19.0,15.0,453.69349999999986
802.0,0.0,212.0,272.0,241.0,252.0,274.0,57.0,38.0,27.0,92.0,31.0,118.0,27.0,19.0,15.0,425.1485
803.0,0.0,210.0,273.0,239.0,259.0,268.0,55.0,40.0,28.0,94.0,30.0,124.0,27.0,19.0,15.0,409.1639999999998
804.0,0.0,219.0,288.0,241.0,254.0,292.0,55.0,38.0,28.0,94.0,30.0,125.0,27.0,19.0,15.0,438.9064999999997
805.0,0.0,229.0,287.0,233.0,261.0,282.0,56.0,38.0,28.0,93.0,32.0,126.0,27.0,19.0,15.0,414.2165
806.0,0.0,226.0,296.0,237.0,253.0,279.0,54.0,39.0,28.0,94.0,32.0,122.0,27.0,19.0,15.0,436.0564999999998
807.0,0.0,226.0,279.0,249.0,258.0,270.0,54.0,39.0,27.0,95.0,32.0,123.0,27.0,19.0,15.0,424.91549999999984
808.0,0.0,213.0,292.0,250.0,248.0,267.0,53.0,39.0,27.0,92.0,31.0,124.0,27.0,19.0,15.0,435.62300000000005
809.0,0.0,213.0,292.0,247.0,250.0,283.0,54.0,39.0,27.0,92.0,32.0,120.0,27.0,19.0,15.0,422.54849999999993
810.0,0.0,215.0,288.0,233.0,251.0,286.0,56.0,38.0,27.0,96.0,31.0,123.0,28.0,19.0,15.0,450.31450000000024
811.0,0.0,221.0,279.0,245.0,265.0,269.0,56.0,40.0,28.0,95.0,31.0,117.0,28.0,19.0,15.0,410.05199999999996
812.0,0.0,225.0,277.0,239.0,259.0,285.0,56.0,40.0,27.0,97.0,31.0,123.0,28.0,19.0,15.0,419.7725000000001
813.0,0.0,210.0,281.0,247.0,266.0,283.0,55.0,38.0,28.0,91.0,30.0,124.0,27.0,19.0,15.0,493.54499999999985
814.0,0.0,218.0,290.0,240.0,249.0,275.0,57.0,39.0,28.0,95.0,32.0,118.0,27.0,19.0,15.0,421.2499999999997
815.0,0.0,215.0,294.0,241.0,257.0,286.0,55.0,38.0,28.0,90.0,31.0,118.0,28.0,19.0,15.0,443.8025
816.0,0.0,224.0,286.0,231.0,268.0,275.0,57.0,40.0,27.0,96.0,30.0,125.0,28.0,19.0,15.0,432.1575
817.0,0.0,222.0,296.0,236.0,248.0,290.0,56.0,39.0,28.0,96.0,31.0,119.0,28.0,19.0,15.0,426.4965
818.0,0.0,218.0,282.0,245.0,250.0,278.0,53.0,40.0,28.0,95.0,32.0,124.0,28.0,19.0,15.0,433.67399999999986
819.0,0.0,228.0,294.0,241.0,250.0,289.0,54.0,39.0,27.0,91.0,31.0,123.0,27.0,19.0,15.0,446.82900000000006
820.0,0.0,226.0,277.0,244.0,262.0,285.0,55.0,38.0,27.0,98.0,32.0,126.0,27.0,19.0,15.0,423.4364999999998
821.0,0.0,226.0,271.0,237.0,270.0,275.0,57.0,40.0,27.0,91.0,31.0,120.0,27.0,19.0,15.0,425.7949999999999
822.0,0.0,220.0,284.0,249.0,256.0,277.0,54.0,39.0,28.0,92.0,32.0,120.0,28.0,19.0,15.0,410.48899999999986
823.0,0.0,218.0,275.0,230.0,254.0,281.0,56.0,39.0,28.0,93.0,31.0,122.0,27.0,19.0,15.0,394.8924999999999
824.0,0.0,211.0,276.0,246.0,268.0,290.0,57.0,39.0,27.0,93.0,30.0,119.0,27.0,19.0,15.0,442.4054999999998
825.0,0.0,228.0,293.0,249.0,250.0,267.0,53.0,40.0,28.0,91.0,31.0,126.0,28.0,19.0,15.0,423.5940000000004
826.0,0.0,226.0,283.0,234.0,250.0,291.0,57.0,39.0,27.0,95.0,31.0,126.0,28.0,19.0,15.0,424.2
827.0,0.0,217.0,273.0,234.0,258.0,286.0,57.0,40.0,27.0,96.0,31.0,117.0,27.0,19.0,15.0,431.93200000000024
828.0,0.0,217.0,293.0,231.0,252.0,274.0,57.0,39.0,27.0,96.0,31.0,118.0,27.0,19.0,15.0,428.2304999999997
829.0,0.0,212.0,274.0,249.0,261.0,267.0,54.0,40.0,27.0,96.0,32.0,119.0,27.0,19.0,15.0,424.70750000000015
830.0,0.0,229.0,284.0,237.0,254.0,279.0,56.0,39.0,27.0,90.0,31.0,124.0,28.0,19.0,15.0,424.8875
831.0,0.0,226.0,281.0,233.0,257.0,291.0,56.0,40.0,27.0,98.0,32.0,120.0,27.0,19.0,15.0,412.0910000000001
832.0,0.0,211.0,270.0,242.0,268.0,272.0,55.0,40.0,28.0,97.0,30.0,117.0,27.0,19.0,15.0,411.379
833.0,0.0,220.0,272.0,237.0,256.0,291.0,56.0,39.0,27.0,94.0,31.0,125.0,28.0,19.0,15.0,417.43350000000027
834.0,0.0,214.0,292.0,231.0,270.0,287.0,53.0,38.0,27.0,94.0,32.0,125.0,28.0,19.0,15.0,453.40500000000014
835.0,0.0,217.0,290.0,250.0,256.0,283.0,57.0,39.0,28.0,95.0,30.0,123.0,28.0,19.0,15.0,433.3665000000001
836.0,0.0,220.0,275.0,235.0,268.0,287.0,53.0,39.0,28.0,97.0,30.0,121.0,28.0,19.0,15.0,451.2745
837.0,0.0,222.0,287.0,239.0,266.0,287.0,53.0,38.0,27.0,97.0,30.0,124.0,28.0,19.0,15.0,455.5595000000001
838.0,0.0,221.0,295.0,237.0,250.0,289.0,54.0,38.0,27.0,93.0,30.0,124.0,28.0,19.0,15.0,445.1235000000002
839.0,0.0,229.0,292.0,238.0,260.0,285.0,55.0,40.0,27.0,92.0,30.0,118.0,28.0,19.0,15.0,424.0795000000001
840.0,0.0,223.0,273.0,246.0,254.0,276.0,53.0,39.0,28.0,90.0,31.0,118.0,27.0,19.0,15.0,453.338
841.0,0.0,219.0,279.0,243.0,269.0,281.0,54.0,39.0,27.0,90.0,31.0,127.0,28.0,19.0,15.0,432.4410000000002
842.0,0.0,220.0,270.0,248.0,252.0,285.0,54.0,40.0,28.0,93.0,32.0,127.0,28.0,19.0,15.0,434.7939999999999
843.0,0.0,212.0,283.0,241.0,255.0,279.0,54.0,38.0,27.0,97.0,32.0,121.0,28.0,19.0,15.0,442.02649999999966
844.0,0.0,218.0,278.0,250.0,258.0,279.0,57.0,40.0,27.0,95.0,31.0,125.0,28.0,19.0,15.0,427.1475000000001
845.0,0.0,228.0,279.0,249.0,259.0,284.0,56.0,40.0,27.0,97.0,30.0,122.0,28.0,19.0,15.0,427.9584999999997
846.0,0.0,218.0,293.0,249.0,250.0,278.0,56.0,40.0,27.0,93.0,31.0,122.0,28.0,19.0,15.0,444.24199999999996
847.0,0.0,211.0,293.0,230.0,270.0,276.0,57.0,39.0,28.0,98.0,32.0,121.0,27.0,19.0,15.0,442.1245000000002
848.0,0.0,219.0,280.0,244.0,271.0,267.0,56.0,38.0,27.0,97.0,30.0,121.0,27.0,19.0,15.0,449.115
849.0,0.0,215.0,278.0,249.0,263.0,289.0,55.0,38.0,28.0,96.0,31.0,119.0,27.0,19.0,15.0,420.3679999999999
850.0,0.0,217.0,287.0,248.0,257.0,279.0,56.0,38.0,27.0,97.0,32.0,125.0,27.0,19.0,15.0,433.3595
851.0,0.0,220.0,277.0,239.0,271.0,276.0,55.0,39.0,27.0,91.0,32.0,125.0,28.0,19.0,15.0,424.96400000000017
852.0,0.0,224.0,291.0,238.0,270.0,292.0,53.0,38.0,27.0,96.0,32.0,123.0,28.0,19.0,15.0,463.23900000000003
853.0,0.0,230.0,293.0,239.0,271.0,291.0,55.0,40.0,28.0,98.0,31.0,117.0,27.0,19.0,15.0,448.1385000000004
854.0,0.0,213.0,276.0,230.0,249.0,291.0,57.0,39.0,28.0,90.0,32.0,117.0,27.0,19.0,15.0,445.26450000000017
855.0,0.0,224.0,278.0,243.0,261.0,286.0,56.0,40.0,27.0,91.0,32.0,127.0,28.0,19.0,15.0,418.09150000000017
856.0,0.0,219.0,292.0,236.0,271.0,273.0,57.0,39.0,27.0,95.0,31.0,125.0,27.0,19.0,15.0,439.5169999999999
857.0,0.0,212.0,280.0,232.0,266.0,271.0,53.0,38.0,28.0,91.0,32.0,126.0,28.0,19.0,15.0,429.4505
858.0,0.0,213.0,272.0,245.0,258.0,278.0,55.0,38.0,28.0,97.0,32.0,123.0,27.0,19.0,15.0,439.88650000000024
859.0,0.0,224.0,283.0,235.0,266.0,268.0,54.0,38.0,28.0,91.0,31.0,124.0,27.0,19.0,15.0,424.18499999999983
860.0,0.0,222.0,273.0,240.0,269.0,268.0,53.0,38.0,28.0,94.0,31.0,118.0,28.0,19.0,15.0,455.8245000000003
861.0,0.0,213.0,288.0,233.0,256.0,274.0,57.0,40.0,28.0,98.0,30.0,117.0,27.0,19.0,15.0,419.06499999999977
862.0,0.0,210.0,274.0,250.0,251.0,274.0,56.0,40.0,28.0,92.0,32.0,119.0,28.0,19.0,15.0,408.61350000000016
863.0,0.0,215.0,294.0,231.0,269.0,281.0,54.0,39.0,28.0,97.0,32.0,117.0,27.0,19.0,15.0,419.8654999999999
864.0,0.0,227.0,294.0,247.0,252.0,290.0,55.0,39.0,28.0,94.0,31.0,127.0,27.0,19.0,15.0,471.4140000000002
865.0,0.0,226.0,285.0,238.0,255.0,279.0,56.0,38.0,27.0,91.0,30.0,121.0,27.0,19.0,15.0,433.9935
866.0,0.0,224.0,289.0,231.0,258.0,268.0,55.0,39.0,28.0,95.0,31.0,117.0,27.0,19.0,15.0,417.7569999999996
867.0,0.0,221.0,289.0,240.0,258.0,281.0,57.0,38.0,27.0,91.0,30.0,125.0,28.0,19.0,15.0,436.2625
868.0,0.0,217.0,273.0,231.0,261.0,276.0,53.0,38.0,27.0,92.0,30.0,124.0,27.0,19.0,15.0,432.0195
869.0,0.0,215.0,273.0,249.0,250.0,279.0,53.0,40.0,28.0,98.0,32.0,127.0,27.0,19.0,15.0,414.96900000000016
870.0,0.0,222.0,282.0,233.0,256.0,289.0,53.0,39.0,27.0,94.0,32.0,120.0,28.0,19.0,15.0,455.1894999999999
871.0,0.0,221.0,273.0,243.0,266.0,271.0,56.0,39.0,27.0,95.0,32.0,118.0,27.0,19.0,15.0,445.8220000000001
872.0,0.0,211.0,289.0,230.0,261.0,286.0,55.0,38.0,27.0,90.0,32.0,120.0,28.0,19.0,15.0,445.7189999999999
873.0,0.0,227.0,278.0,232.0,256.0,286.0,53.0,39.0,27.0,93.0,32.0,117.0,28.0,19.0,15.0,418.7215
874.0,0.0,228.0,287.0,229.0,251.0,289.0,53.0,38.0,27.0,97.0,30.0,120.0,27.0,19.0,15.0,454.36599999999993
875.0,0.0,219.0,290.0,240.0,266.0,268.0,57.0,40.0,28.0,98.0,30.0,117.0,28.0,19.0,15.0,432.4210000000002
876.0,0.0,227.0,277.0,238.0,254.0,282.0,53.0,39.0,27.0,97.0,31.0,127.0,27.0,19.0,15.0,428.71649999999966
877.0,0.0,222.0,271.0,229.0,269.0,289.0,54.0,40.0,28.0,91.0,32.0,120.0,27.0,19.0,15.0,420.69650000000024
878.0,0.0,214.0,279.0,235.0,261.0,281.0,57.0,38.0,28.0,98.0,32.0,117.0,27.0,19.0,15.0,420.4749999999998
879.0,0.0,217.0,271.0,245.0,252.0,285.0,55.0,38.0,28.0,93.0,31.0,118.0,28.0,19.0,15.0,431.92850000000004
880.0,0.0,219.0,295.0,242.0,250.0,285.0,53.0,38.0,27.0,96.0,30.0,119.0,28.0,19.0,15.0,449.93299999999994
881.0,0.0,218.0,291.0,238.0,263.0,286.0,56.0,40.0,27.0,93.0,32.0,119.0,28.0,19.0,15.0,419.65050000000025
882.0,0.0,215.0,273.0,249.0,270.0,284.0,55.0,39.0,27.0,92.0,31.0,119.0,28.0,19.0,15.0,420.0460000000002
883.0,0.0,210.0,293.0,240.0,262.0,281.0,55.0,39.0,27.0,93.0,31.0,123.0,28.0,19.0,15.0,430.829
884.0,0.0,211.0,282.0,247.0,259.0,269.0,53.0,39.0,27.0,92.0,30.0,123.0,28.0,19.0,15.0,437.08600000000007
885.0,0.0,223.0,293.0,236.0,269.0,270.0,57.0,40.0,28.0,93.0,30.0,118.0,28.0,19.0,15.0,445.6795000000002
886.0,0.0,214.0,277.0,244.0,248.0,274.0,55.0,38.0,28.0,91.0,31.0,118.0,27.0,19.0,15.0,424.36699999999996
887.0,0.0,225.0,277.0,233.0,254.0,274.0,54.0,40.0,28.0,98.0,30.0,127.0,28.0,19.0,15.0,450.11399999999986
888.0,0.0,226.0,286.0,245.0,250.0,290.0,56.0,40.0,28.0,94.0,32.0,122.0,28.0,19.0,15.0,451.74999999999983
889.0,0.0,223.0,272.0,246.0,250.0,281.0,54.0,40.0,28.0,95.0,30.0,124.0,28.0,19.0,15.0,428.1809999999998
890.0,0.0,220.0,292.0,235.0,263.0,288.0,53.0,38.0,28.0,94.0,30.0,118.0,28.0,19.0,15.0,450.90150000000017
891.0,0.0,224.0,290.0,249.0,251.0,271.0,54.0,38.0,28.0,98.0,31.0,117.0,27.0,19.0,15.0,412.4685000000002
892.0,0.0,220.0,280.0,248.0,262.0,288.0,56.0,38.0,28.0,96.0,31.0,123.0,27.0,19.0,15.0,443.4019999999999
893.0,0.0,221.0,283.0,229.0,258.0,286.0,54.0,39.0,27.0,90.0,32.0,122.0,28.0,19.0,15.0,448.862
894.0,0.0,217.0,278.0,240.0,262.0,279.0,56.0,38.0,27.0,98.0,30.0,123.0,28.0,19.0,15.0,407.7279999999997
895.0,0.0,216.0,270.0,248.0,261.0,280.0,57.0,40.0,28.0,93.0,31.0,117.0,28.0,19.0,15.0,405.18600000000004
896.0,0.0,211.0,289.0,229.0,264.0,277.0,55.0,38.0,27.0,97.0,32.0,126.0,28.0,19.0,15.0,466.7934999999998
897.0,0.0,210.0,270.0,233.0,257.0,277.0,57.0,38.0,27.0,93.0,32.0,119.0,27.0,19.0,15.0,424.6069999999999
898.0,0.0,223.0,275.0,231.0,258.0,291.0,57.0,40.0,27.0,96.0,32.0,127.0,27.0,19.0,15.0,433.35499999999956
899.0,0.0,225.0,277.0,237.0,250.0,271.0,55.0,39.0,27.0,93.0,31.0,127.0,28.0,19.0,15.0,416.13649999999996
900.0,0.0,219.0,279.0,244.0,258.0,286.0,55.0,38.0,27.0,97.0,32.0,122.0,27.0,19.0,15.0,422.1610000000001
901.0,0.0,227.0,289.0,231.0,254.0,275.0,53.0,40.0,27.0,91.0,31.0,125.0,27.0,19.0,15.0,448.8829999999998
902.0,0.0,224.0,270.0,230.0,268.0,267.0,55.0,39.0,28.0,97.0,30.0,123.0,28.0,19.0,15.0,424.3775000000002
903.0,0.0,221.0,287.0,243.0,258.0,273.0,55.0,38.0,27.0,91.0,32.0,117.0,28.0,19.0,15.0,433.98049999999984
904.0,0.0,225.0,290.0,231.0,262.0,275.0,57.0,40.0,28.0,94.0,32.0,122.0,27.0,19.0,15.0,418.14150000000006
905.0,0.0,216.0,278.0,243.0,257.0,274.0,54.0,40.0,27.0,96.0,32.0,125.0,28.0,19.0,15.0,423.8969999999998
906.0,0.0,212.0,287.0,233.0,248.0,280.0,54.0,38.0,28.0,98.0,30.0,117.0,27.0,19.0,15.0,416.87650000000014
907.0,0.0,220.0,279.0,229.0,267.0,278.0,56.0,39.0,27.0,92.0,31.0,125.0,27.0,19.0,15.0,443.9779999999999
908.0,0.0,213.0,288.0,235.0,258.0,279.0,53.0,39.0,27.0,90.0,31.0,118.0,28.0,19.0,15.0,490.3344999999999
909.0,0.0,211.0,270.0,229.0,254.0,281.0,56.0,40.0,28.0,98.0,31.0,120.0,27.0,19.0,15.0,434.5220000000001
910.0,0.0,219.0,271.0,243.0,267.0,273.0,55.0,39.0,27.0,97.0,30.0,117.0,28.0,19.0,15.0,417.2670000000001
911.0,0.0,214.0,286.0,249.0,258.0,270.0,53.0,38.0,28.0,95.0,32.0,126.0,28.0,19.0,15.0,470.5344999999999
912.0,0.0,210.0,296.0,248.0,251.0,286.0,55.0,40.0,28.0,97.0,31.0,119.0,27.0,19.0,15.0,440.454
913.0,0.0,215.0,290.0,230.0,264.0,267.0,56.0,39.0,28.0,90.0,30.0,125.0,28.0,19.0,15.0,422.8864999999997
914.0,0.0,228.0,289.0,243.0,250.0,276.0,53.0,38.0,28.0,95.0,30.0,126.0,28.0,19.0,15.0,449.98649999999986
915.0,0.0,227.0,278.0,248.0,258.0,286.0,54.0,40.0,28.0,98.0,30.0,127.0,27.0,19.0,15.0,446.47849999999977
916.0,0.0,224.0,271.0,237.0,261.0,281.0,53.0,40.0,28.0,94.0,31.0,123.0,27.0,19.0,15.0,427.7749999999998
917.0,0.0,213.0,290.0,237.0,269.0,269.0,55.0,38.0,28.0,92.0,32.0,126.0,27.0,19.0,15.0,461.7970000000003
918.0,0.0,210.0,273.0,238.0,252.0,287.0,56.0,40.0,28.0,97.0,30.0,117.0,28.0,19.0,15.0,418.84200000000004
919.0,0.0,220.0,271.0,244.0,256.0,290.0,56.0,40.0,28.0,98.0,32.0,121.0,28.0,19.0,15.0,436.5759999999997
920.0,0.0,225.0,290.0,239.0,249.0,275.0,55.0,38.0,27.0,97.0,30.0,121.0,27.0,19.0,15.0,425.76100000000037
921.0,0.0,229.0,285.0,246.0,252.0,281.0,53.0,38.0,27.0,97.0,31.0,120.0,27.0,19.0,15.0,423.67949999999985
922.0,0.0,229.0,285.0,242.0,250.0,285.0,53.0,40.0,28.0,94.0,32.0,121.0,28.0,19.0,15.0,417.31949999999995
923.0,0.0,220.0,274.0,238.0,256.0,279.0,54.0,40.0,27.0,92.0,31.0,126.0,27.0,19.0,15.0,435.55949999999996
924.0,0.0,223.0,284.0,240.0,262.0,268.0,55.0,38.0,27.0,98.0,30.0,127.0,28.0,19.0,15.0,443.4995000000001
925.0,0.0,229.0,273.0,242.0,264.0,283.0,56.0,40.0,27.0,94.0,32.0,122.0,27.0,19.0,15.0,428.39700000000005
926.0,0.0,218.0,270.0,233.0,263.0,270.0,53.0,39.0,28.0,91.0,32.0,122.0,27.0,19.0,15.0,426.6605000000002
927.0,0.0,222.0,281.0,248.0,252.0,285.0,54.0,38.0,27.0,94.0,32.0,124.0,27.0,19.0,15.0,437.88400000000007
928.0,0.0,215.0,276.0,244.0,265.0,279.0,57.0,39.0,28.0,91.0,30.0,127.0,27.0,19.0,15.0,456.5059999999999
929.0,0.0,222.0,271.0,235.0,261.0,271.0,56.0,40.0,28.0,97.0,31.0,121.0,27.0,19.0,15.0,412.5184999999998
930.0,0.0,220.0,270.0,232.0,257.0,280.0,53.0,39.0,27.0,90.0,32.0,119.0,27.0,19.0,15.0,422.81699999999967
931.0,0.0,216.0,279.0,229.0,255.0,276.0,53.0,40.0,27.0,93.0,30.0,119.0,28.0,19.0,15.0,456.6575
932.0,0.0,229.0,284.0,229.0,262.0,288.0,57.0,40.0,28.0,92.0,32.0,122.0,28.0,19.0,15.0,439.3915
933.0,0.0,210.0,286.0,234.0,265.0,281.0,56.0,38.0,28.0,91.0,31.0,124.0,28.0,19.0,15.0,421.2560000000002
934.0,0.0,210.0,284.0,245.0,248.0,274.0,54.0,40.0,27.0,94.0,30.0,117.0,28.0,19.0,15.0,414.3359999999999
935.0,0.0,228.0,291.0,250.0,264.0,270.0,56.0,40.0,28.0,91.0,32.0,125.0,28.0,19.0,15.0,420.9135000000001
936.0,0.0,219.0,284.0,244.0,264.0,291.0,57.0,40.0,27.0,90.0,30.0,125.0,27.0,19.0,15.0,436.42849999999993
937.0,0.0,218.0,271.0,244.0,264.0,288.0,54.0,39.0,27.0,93.0,30.0,127.0,28.0,19.0,15.0,450.4549999999999
938.0,0.0,228.0,276.0,230.0,269.0,278.0,53.0,39.0,27.0,93.0,31.0,123.0,28.0,19.0,15.0,426.5994999999996
939.0,0.0,225.0,290.0,249.0,264.0,283.0,53.0,39.0,28.0,98.0,31.0,126.0,28.0,19.0,15.0,459.6150000000001
940.0,0.0,218.0,293.0,247.0,254.0,292.0,53.0,39.0,27.0,94.0,32.0,125.0,27.0,19.0,15.0,450.72200000000055
941.0,0.0,220.0,291.0,234.0,257.0,292.0,56.0,40.0,27.0,92.0,30.0,117.0,28.0,19.0,15.0,426.2089999999999
942.0,0.0,223.0,279.0,231.0,265.0,272.0,54.0,40.0,28.0,92.0,30.0,125.0,27.0,19.0,15.0,432.3310000000002
943.0,0.0,225.0,290.0,238.0,263.0,287.0,55.0,39.0,28.0,91.0,30.0,123.0,27.0,19.0,15.0,440.1404999999996
944.0,0.0,228.0,281.0,233.0,251.0,276.0,54.0,38.0,28.0,98.0,31.0,121.0,28.0,19.0,15.0,437.18550000000016
945.0,0.0,226.0,292.0,235.0,256.0,279.0,57.0,38.0,28.0,92.0,32.0,125.0,28.0,19.0,15.0,432.3850000000002
946.0,0.0,216.0,274.0,246.0,261.0,271.0,54.0,39.0,27.0,92.0,32.0,127.0,27.0,19.0,15.0,427.18800000000016
947.0,0.0,220.0,270.0,237.0,263.0,283.0,54.0,40.0,28.0,94.0,32.0,123.0,27.0,19.0,15.0,424.3444999999999
948.0,0.0,211.0,283.0,244.0,248.0,290.0,54.0,38.0,28.0,95.0,30.0,125.0,27.0,19.0,15.0,430.98550000000023
949.0,0.0,214.0,274.0,243.0,255.0,268.0,57.0,39.0,27.0,90.0,32.0,120.0,27.0,19.0,15.0,437.67999999999984
950.0,0.0,229.0,284.0,246.0,256.0,283.0,54.0,38.0,27.0,94.0,30.0,121.0,27.0,19.0,15.0,417.1804999999997
951.0,0.0,214.0,287.0,250.0,264.0,273.0,54.0,40.0,27.0,91.0,31.0,127.0,27.0,19.0,15.0,452.8595000000002
952.0,0.0,220.0,279.0,250.0,263.0,269.0,56.0,40.0,28.0,94.0,31.0,127.0,27.0,19.0,15.0,411.784
953.0,0.0,214.0,280.0,229.0,264.0,280.0,55.0,40.0,28.0,98.0,31.0,120.0,28.0,19.0,15.0,420.0879999999999
954.0,0.0,226.0,275.0,244.0,265.0,276.0,55.0,39.0,28.0,94.0,31.0,122.0,28.0,19.0,15.0,463.75050000000016
955.0,0.0,211.0,284.0,250.0,260.0,273.0,53.0,39.0,27.0,96.0,31.0,124.0,27.0,19.0,15.0,447.35749999999985
956.0,0.0,213.0,296.0,229.0,250.0,270.0,57.0,39.0,28.0,92.0,30.0,125.0,28.0,19.0,15.0,423.2549999999999
957.0,0.0,225.0,285.0,230.0,264.0,275.0,53.0,38.0,27.0,90.0,30.0,118.0,28.0,19.0,15.0,431.8680000000002
958.0,0.0,218.0,290.0,239.0,268.0,270.0,56.0,38.0,28.0,93.0,31.0,118.0,27.0,19.0,15.0,445.37699999999995
959.0,0.0,217.0,287.0,233.0,265.0,281.0,53.0,40.0,28.0,97.0,30.0,117.0,27.0,19.0,15.0,437.83550000000037
960.0,0.0,223.0,295.0,248.0,263.0,270.0,54.0,38.0,27.0,98.0,30.0,123.0,27.0,19.0,15.0,445.6630000000002
961.0,0.0,214.0,273.0,240.0,253.0,279.0,57.0,38.0,28.0,93.0,32.0,124.0,28.0,19.0,15.0,422.4539999999999
962.0,0.0,226.0,287.0,231.0,268.0,271.0,56.0,39.0,28.0,91.0,32.0,119.0,27.0,19.0,15.0,421.3655000000002
963.0,0.0,226.0,277.0,246.0,252.0,269.0,53.0,39.0,27.0,93.0,30.0,124.0,28.0,19.0,15.0,425.90700000000027
964.0,0.0,211.0,285.0,240.0,248.0,277.0,57.0,40.0,27.0,96.0,30.0,121.0,28.0,19.0,15.0,410.12649999999996
965.0,0.0,215.0,278.0,238.0,252.0,292.0,54.0,39.0,27.0,96.0,32.0,121.0,27.0,19.0,15.0,446.04749999999984
966.0,0.0,226.0,270.0,231.0,269.0,278.0,53.0,38.0,27.0,97.0,31.0,120.0,27.0,19.0,15.0,456.99649999999986
967.0,0.0,218.0,281.0,235.0,270.0,271.0,55.0,40.0,28.0,93.0,30.0,120.0,27.0,19.0,15.0,424.98949999999985
968.0,0.0,224.0,278.0,244.0,262.0,268.0,57.0,39.0,27.0,98.0,30.0,125.0,28.0,19.0,15.0,434.47950000000026
969.0,0.0,221.0,278.0,235.0,248.0,269.0,57.0,40.0,28.0,91.0,32.0,126.0,27.0,19.0,15.0,409.6804999999999
970.0,0.0,216.0,284.0,241.0,262.0,280.0,57.0,39.0,28.0,96.0,31.0,123.0,27.0,19.0,15.0,416.8559999999997
971.0,0.0,220.0,282.0,240.0,252.0,267.0,54.0,39.0,27.0,95.0,31.0,119.0,28.0,19.0,15.0,449.05649999999986
